zona,hayMovimiento,fecha
Casa/Salon,1,2024-01-30 22:50:30
Casa/Salon,1,2024-01-30 22:50:35
Casa/Salon,1,2024-01-30 22:50:45
Casa/Salon,1,2024-01-30 22:50:50
Casa/Salon,1,2024-01-30 22:50:55
Casa/Salon,1,2024-01-30 22:51:10
Casa/Salon,1,2024-01-30 22:51:20
Casa/Salon,1,2024-01-30 22:51:30
Casa/Salon,1,2024-01-30 22:51:35
Casa/Salon,1,2024-01-30 22:51:45
Casa/Salon,1,2024-01-30 22:51:50
Casa/Salon,1,2024-01-30 22:51:55
Casa/Salon,1,2024-01-30 22:52:00
Casa/Salon,1,2024-01-30 22:52:05
Casa/Salon,1,2024-01-30 22:52:10
Casa/Salon,1,2024-01-30 22:52:20
Casa/Salon,1,2024-01-30 22:52:25
Casa/Salon,1,2024-01-30 22:52:35
Casa/Salon,1,2024-01-30 22:52:40
Casa/Salon,1,2024-01-30 22:53:00
Casa/Salon,1,2024-01-30 22:53:10
Casa/Salon,1,2024-01-30 22:53:15
Casa/Salon,1,2024-01-30 22:53:20
Casa/Salon,1,2024-01-30 22:53:40
Casa/Salon,1,2024-01-30 22:53:45
Casa/Salon,1,2024-01-30 22:53:50
Casa/Salon,1,2024-01-30 22:53:55
Casa/Salon,1,2024-01-30 22:54:00
Casa/Salon,1,2024-01-30 22:54:05
Casa/Salon,1,2024-01-30 22:54:10
Casa/Salon,1,2024-01-30 22:54:15
Casa/Salon,1,2024-01-30 22:54:20
Casa/Salon,1,2024-01-30 22:54:25
Casa/Salon,1,2024-01-30 22:54:35
Casa/Salon,1,2024-01-30 22:54:40
Casa/Salon,1,2024-01-30 22:54:50
Casa/Salon,1,2024-01-30 22:54:55
Casa/Salon,1,2024-01-30 22:55:00
Casa/Salon,1,2024-01-30 22:55:05
Casa/Salon,1,2024-01-30 22:55:10
Casa/Salon,1,2024-01-30 22:55:25
Casa/Salon,1,2024-01-30 22:55:30
Casa/Salon,1,2024-01-30 22:55:35
Casa/Salon,1,2024-01-30 22:55:40
Casa/Salon,1,2024-01-30 22:55:45
Casa/Salon,1,2024-01-30 22:55:50
Casa/Salon,1,2024-01-30 22:55:55
Casa/Salon,1,2024-01-30 22:56:05
Casa/Salon,1,2024-01-30 22:56:10
Casa/Salon,1,2024-01-30 22:56:25
Casa/Salon,1,2024-01-30 22:56:30
Casa/Salon,1,2024-01-30 22:56:35
Casa/Salon,1,2024-01-30 22:56:45
Casa/Salon,1,2024-01-30 22:56:50
Casa/Salon,1,2024-01-30 22:56:55
Casa/Salon,1,2024-01-30 22:57:00
Casa/Salon,1,2024-01-30 22:57:10
Casa/Salon,1,2024-01-30 22:57:20
Casa/Salon,1,2024-01-30 22:57:45
Casa/Salon,1,2024-01-30 22:57:55
Casa/Salon,1,2024-01-30 22:58:00
Casa/Salon,1,2024-01-30 22:58:20
Casa/Salon,1,2024-01-30 22:58:25
Casa/Salon,1,2024-01-30 22:58:40
Casa/Salon,1,2024-01-30 22:58:45
Casa/Salon,1,2024-01-30 22:58:50
Casa/Salon,1,2024-01-30 22:58:55
Casa/Salon,1,2024-01-30 22:59:00
Casa/Salon,1,2024-01-30 22:59:10
Casa/Salon,1,2024-01-30 22:59:15
Casa/Salon,1,2024-01-30 22:59:25
Casa/Salon,1,2024-01-30 22:59:30
Casa/Salon,1,2024-01-30 22:59:35
Casa/Salon,1,2024-01-30 22:59:40
Casa/Salon,1,2024-01-30 23:00:00
Casa/Salon,1,2024-01-30 23:00:15
Casa/Salon,1,2024-01-30 23:00:50
Casa/Salon,1,2024-01-30 23:00:55
Casa/Salon,1,2024-01-30 23:01:00
Casa/Salon,1,2024-01-30 23:01:05
Casa/Salon,1,2024-01-30 23:01:15
Casa/Salon,1,2024-01-30 23:01:25
Casa/Salon,1,2024-01-30 23:01:30
Casa/Salon,1,2024-01-30 23:01:40
Casa/Salon,1,2024-01-30 23:01:45
Casa/Salon,1,2024-01-30 23:01:50
Casa/Salon,1,2024-01-30 23:02:00
Casa/Salon,1,2024-01-30 23:02:05
Casa/Salon,1,2024-01-30 23:02:10
Casa/Salon,1,2024-01-30 23:02:15
Casa/Salon,1,2024-01-30 23:02:20
Casa/Salon,1,2024-01-30 23:02:25
Casa/Salon,1,2024-01-30 23:02:30
Casa/Salon,1,2024-01-30 23:02:35
Casa/Salon,1,2024-01-30 23:02:50
Casa/Salon,1,2024-01-30 23:02:55
Casa/Salon,1,2024-01-30 23:03:00
Casa/Salon,1,2024-01-30 23:03:10
Casa/Salon,1,2024-01-30 23:03:15
Casa/Salon,1,2024-01-30 23:03:20
Casa/Salon,1,2024-01-30 23:03:25
Casa/Salon,1,2024-01-30 23:03:35
Casa/Salon,1,2024-01-30 23:03:40
Casa/Salon,1,2024-01-30 23:03:45
Casa/Salon,1,2024-01-30 23:03:50
Casa/Salon,1,2024-01-30 23:03:55
Casa/Salon,1,2024-01-30 23:04:10
Casa/Salon,1,2024-01-30 23:04:20
Casa/Salon,1,2024-01-30 23:04:30
Casa/Salon,1,2024-01-30 23:04:35
Casa/Salon,1,2024-01-30 23:04:40
Casa/Salon,1,2024-01-30 23:04:55
Casa/Salon,1,2024-01-30 23:05:00
Casa/Salon,1,2024-01-30 23:05:05
Casa/Salon,1,2024-01-30 23:05:10
Casa/Salon,1,2024-01-30 23:05:15
Casa/Salon,1,2024-01-30 23:05:25
Casa/Salon,1,2024-01-30 23:05:35
Casa/Salon,1,2024-01-30 23:05:40
Casa/Salon,1,2024-01-30 23:05:45
Casa/Salon,1,2024-01-30 23:05:55
Casa/Salon,1,2024-01-30 23:06:00
Casa/Salon,1,2024-01-30 23:06:05
Casa/Salon,1,2024-01-30 23:06:10
Casa/Salon,1,2024-01-30 23:06:20
Casa/Salon,1,2024-01-30 23:06:30
Casa/Salon,1,2024-01-30 23:06:50
Casa/Salon,1,2024-01-30 23:06:55
Casa/Salon,1,2024-01-30 23:07:00
Casa/Salon,1,2024-01-30 23:07:10
Casa/Salon,1,2024-01-30 23:07:15
Casa/Salon,1,2024-01-30 23:07:25
Casa/Salon,1,2024-01-30 23:07:30
Casa/Salon,1,2024-01-30 23:07:40
Casa/Salon,1,2024-01-30 23:07:45
Casa/Salon,1,2024-01-30 23:07:50
Casa/Salon,1,2024-01-30 23:07:55
Casa/Salon,1,2024-01-30 23:08:00
Casa/Salon,1,2024-01-30 23:08:05
Casa/Salon,1,2024-01-30 23:08:25
Casa/Salon,1,2024-01-30 23:08:35
Casa/Salon,1,2024-01-30 23:08:40
Casa/Salon,1,2024-01-30 23:08:45
Casa/Salon,1,2024-01-30 23:09:00
Casa/Salon,1,2024-01-30 23:09:10
Casa/Salon,1,2024-01-30 23:09:15
Casa/Salon,1,2024-01-30 23:09:20
Casa/Salon,1,2024-01-30 23:09:25
Casa/Salon,1,2024-01-30 23:09:40
Casa/Salon,1,2024-01-30 23:09:50
Casa/Salon,1,2024-01-30 23:10:00
Casa/Salon,1,2024-01-30 23:10:10
Casa/Salon,1,2024-01-30 23:10:15
Casa/Salon,1,2024-01-30 23:10:20
Casa/Salon,1,2024-01-30 23:10:25
Casa/Salon,1,2024-01-30 23:10:30
Casa/Salon,1,2024-01-30 23:10:35
Casa/Salon,1,2024-01-30 23:10:40
Casa/Salon,1,2024-01-30 23:10:45
Casa/Salon,1,2024-01-30 23:11:00
Casa/Salon,1,2024-01-30 23:11:05
Casa/Salon,1,2024-01-30 23:11:15
Casa/Salon,1,2024-01-30 23:11:25
Casa/Salon,1,2024-01-30 23:11:35
Casa/Salon,1,2024-01-30 23:11:40
Casa/Salon,1,2024-01-30 23:11:50
Casa/Salon,1,2024-01-30 23:11:55
Casa/Salon,1,2024-01-30 23:12:00
Casa/Salon,1,2024-01-30 23:12:05
Casa/Salon,1,2024-01-30 23:12:15
Casa/Salon,1,2024-01-30 23:12:20
Casa/Salon,1,2024-01-30 23:12:30
Casa/Salon,1,2024-01-30 23:12:40
Casa/Salon,1,2024-01-30 23:12:45
Casa/Salon,1,2024-01-30 23:12:50
Casa/Salon,1,2024-01-30 23:13:05
Casa/Salon,1,2024-01-30 23:13:10
Casa/Salon,1,2024-01-30 23:13:25
Casa/Salon,1,2024-01-30 23:13:35
Casa/Salon,1,2024-01-30 23:13:40
Casa/Salon,1,2024-01-30 23:13:45
Casa/Salon,1,2024-01-30 23:13:55
Casa/Salon,1,2024-01-30 23:14:00
Casa/Salon,1,2024-01-30 23:14:05
Casa/Salon,1,2024-01-30 23:14:10
Casa/Salon,1,2024-01-30 23:14:20
Casa/Salon,1,2024-01-30 23:14:30
Casa/Salon,1,2024-01-30 23:14:35
Casa/Salon,1,2024-01-30 23:14:40
Casa/Salon,1,2024-01-30 23:14:45
Casa/Salon,1,2024-01-30 23:15:00
Casa/Salon,1,2024-01-30 23:15:05
Casa/Salon,1,2024-01-30 23:15:10
Casa/Salon,1,2024-01-30 23:15:15
Casa/Salon,1,2024-01-30 23:15:20
Casa/Salon,1,2024-01-30 23:15:25
Casa/Salon,1,2024-01-30 23:15:35
Casa/Salon,1,2024-01-30 23:15:40
Casa/Salon,1,2024-01-30 23:15:50
Casa/Salon,1,2024-01-30 23:15:55
Casa/Salon,1,2024-01-30 23:16:00
Casa/Salon,1,2024-01-30 23:16:10
Casa/Salon,1,2024-01-30 23:16:15
Casa/Salon,1,2024-01-30 23:16:20
Casa/Salon,1,2024-01-30 23:16:25
Casa/Salon,1,2024-01-30 23:16:30
Casa/Salon,1,2024-01-30 23:16:35
Casa/Salon,1,2024-01-30 23:16:50
Casa/Salon,1,2024-01-30 23:17:10
Casa/Salon,1,2024-01-30 23:17:15
Casa/Salon,1,2024-01-30 23:17:20
Casa/Salon,1,2024-01-30 23:17:25
Casa/Salon,1,2024-01-30 23:17:45
Casa/Salon,1,2024-01-30 23:17:50
Casa/Salon,1,2024-01-30 23:17:55
Casa/Salon,1,2024-01-30 23:18:05
Casa/Salon,1,2024-01-30 23:18:30
Casa/Salon,1,2024-01-30 23:18:35
Casa/Salon,1,2024-01-30 23:18:55
Casa/Salon,1,2024-01-30 23:19:00
Casa/Salon,1,2024-01-30 23:19:10
Casa/Salon,1,2024-01-30 23:19:15
Casa/Salon,1,2024-01-30 23:19:25
Casa/Salon,1,2024-01-30 23:19:30
Casa/Salon,1,2024-01-30 23:19:35
Casa/Salon,1,2024-01-30 23:19:45
Casa/Salon,1,2024-01-30 23:19:50
Casa/Salon,1,2024-01-30 23:19:55
Casa/Salon,1,2024-01-30 23:20:00
Casa/Salon,1,2024-01-30 23:20:05
Casa/Salon,1,2024-01-30 23:20:15
Casa/Salon,1,2024-01-30 23:20:20
Casa/Salon,1,2024-01-30 23:20:30
Casa/Salon,1,2024-01-30 23:20:35
Casa/Salon,1,2024-01-30 23:20:50
Casa/Salon,1,2024-01-30 23:21:00
Casa/Salon,1,2024-01-30 23:21:10
Casa/Salon,1,2024-01-30 23:21:15
Casa/Salon,1,2024-01-30 23:21:25
Casa/Salon,1,2024-01-30 23:21:30
Casa/Salon,1,2024-01-30 23:21:45
Casa/Salon,1,2024-01-30 23:21:50
Casa/Salon,1,2024-01-30 23:21:55
Casa/Salon,1,2024-01-30 23:22:00
Casa/Salon,1,2024-01-30 23:22:05
Casa/Salon,1,2024-01-30 23:22:10
Casa/Salon,1,2024-01-30 23:22:15
Casa/Salon,1,2024-01-30 23:22:20
Casa/Salon,1,2024-01-30 23:22:25
Casa/Salon,1,2024-01-30 23:22:30
Casa/Salon,1,2024-01-30 23:22:55
Casa/Salon,1,2024-01-30 23:23:00
Casa/Salon,1,2024-01-30 23:23:05
Casa/Salon,1,2024-01-30 23:23:15
Casa/Salon,1,2024-01-30 23:23:20
Casa/Salon,1,2024-01-30 23:23:30
Casa/Salon,1,2024-01-30 23:23:35
Casa/Salon,1,2024-01-30 23:23:40
Casa/Salon,1,2024-01-30 23:23:45
Casa/Salon,1,2024-01-30 23:23:50
Casa/Salon,1,2024-01-30 23:23:55
Casa/Salon,1,2024-01-30 23:24:00
Casa/Salon,1,2024-01-30 23:24:05
Casa/Salon,1,2024-01-30 23:24:10
Casa/Salon,1,2024-01-30 23:24:15
Casa/Salon,1,2024-01-30 23:24:20
Casa/Salon,1,2024-01-30 23:24:30
Casa/Salon,1,2024-01-30 23:24:35
Casa/Salon,1,2024-01-30 23:24:40
Casa/Salon,1,2024-01-30 23:24:45
Casa/Salon,1,2024-01-30 23:24:50
Casa/Salon,1,2024-01-30 23:25:00
Casa/Salon,1,2024-01-30 23:25:05
Casa/Salon,1,2024-01-30 23:25:15
Casa/Salon,1,2024-01-30 23:25:30
Casa/Salon,1,2024-01-30 23:25:45
Casa/Salon,1,2024-01-30 23:25:55
Casa/Salon,1,2024-01-30 23:26:00
Casa/Salon,1,2024-01-30 23:26:05
Casa/Salon,1,2024-01-30 23:26:15
Casa/Salon,1,2024-01-30 23:26:25
Casa/Salon,1,2024-01-30 23:26:30
Casa/Salon,1,2024-01-30 23:26:35
Casa/Salon,1,2024-01-30 23:26:40
Casa/Salon,1,2024-01-30 23:26:50
Casa/Salon,1,2024-01-30 23:26:55
Casa/Salon,1,2024-01-30 23:27:00
Casa/Salon,1,2024-01-30 23:27:05
Casa/Salon,1,2024-01-30 23:27:15
Casa/Salon,1,2024-01-30 23:27:25
Casa/Salon,1,2024-01-30 23:27:30
Casa/Salon,1,2024-01-30 23:27:35
Casa/Salon,1,2024-01-30 23:27:40
Casa/Salon,1,2024-01-30 23:27:50
Casa/Salon,1,2024-01-30 23:27:55
Casa/Salon,1,2024-01-30 23:28:00
Casa/Salon,1,2024-01-30 23:28:05
Casa/Salon,1,2024-01-30 23:28:10
Casa/Salon,1,2024-01-30 23:28:25
Casa/Salon,1,2024-01-30 23:28:30
Casa/Salon,1,2024-01-30 23:28:45
Casa/Salon,1,2024-01-30 23:28:50
Casa/Salon,1,2024-01-30 23:28:55
Casa/Salon,1,2024-01-30 23:29:00
Casa/Salon,1,2024-01-30 23:29:15
Casa/Salon,1,2024-01-30 23:29:35
Casa/Salon,1,2024-01-30 23:29:45
Casa/Salon,1,2024-01-30 23:29:50
Casa/Salon,1,2024-01-30 23:29:55
Casa/Salon,1,2024-01-30 23:30:00
Casa/Salon,1,2024-01-30 23:30:10
Casa/Salon,1,2024-01-30 23:30:15
Casa/Salon,1,2024-01-30 23:30:20
Casa/Salon,1,2024-01-30 23:30:25
Casa/Salon,1,2024-01-30 23:30:30
Casa/Salon,1,2024-01-30 23:30:35
Casa/Salon,1,2024-01-30 23:30:45
Casa/Salon,1,2024-01-30 23:30:55
Casa/Salon,1,2024-01-30 23:31:00
Casa/Salon,1,2024-01-30 23:31:15
Casa/Salon,1,2024-01-30 23:31:20
Casa/Salon,1,2024-01-30 23:31:25
Casa/Salon,1,2024-01-30 23:31:30
Casa/Salon,1,2024-01-30 23:31:40
Casa/Salon,1,2024-01-30 23:31:50
Casa/Salon,1,2024-01-30 23:32:00
Casa/Salon,1,2024-01-30 23:32:05
Casa/Salon,1,2024-01-30 23:32:10
Casa/Salon,1,2024-01-30 23:32:15
Casa/Salon,1,2024-01-30 23:32:20
Casa/Salon,1,2024-01-30 23:32:25
Casa/Salon,1,2024-01-30 23:32:30
Casa/Salon,1,2024-01-30 23:32:45
Casa/Salon,1,2024-01-30 23:32:50
Casa/Salon,1,2024-01-30 23:32:55
Casa/Salon,1,2024-01-30 23:33:00
Casa/Salon,1,2024-01-30 23:33:10
Casa/Salon,1,2024-01-30 23:33:15
Casa/Salon,1,2024-01-30 23:33:20
Casa/Salon,1,2024-01-30 23:33:25
Casa/Salon,1,2024-01-30 23:33:30
Casa/Salon,1,2024-01-30 23:33:35
Casa/Salon,1,2024-01-30 23:33:40
Casa/Salon,1,2024-01-30 23:33:45
Casa/Salon,1,2024-01-30 23:33:50
Casa/Salon,1,2024-01-30 23:34:00
Casa/Salon,1,2024-01-30 23:34:15
Casa/Salon,1,2024-01-30 23:34:20
Casa/Salon,1,2024-01-30 23:34:30
Casa/Salon,1,2024-01-30 23:34:35
Casa/Salon,1,2024-01-30 23:34:55
Casa/Salon,1,2024-01-30 23:35:10
Casa/Salon,1,2024-01-30 23:35:15
Casa/Salon,1,2024-01-30 23:35:20
Casa/Salon,1,2024-01-30 23:35:25
Casa/Salon,1,2024-01-30 23:35:35
Casa/Salon,1,2024-01-30 23:35:45
Casa/Salon,1,2024-01-30 23:35:55
Casa/Salon,1,2024-01-30 23:36:20
Casa/Salon,1,2024-01-30 23:36:25
Casa/Salon,1,2024-01-30 23:36:45
Casa/Salon,1,2024-01-30 23:36:50
Casa/Salon,1,2024-01-30 23:37:00
Casa/Salon,1,2024-01-30 23:37:10
Casa/Salon,1,2024-01-30 23:37:20
Casa/Salon,1,2024-01-30 23:37:30
Casa/Salon,1,2024-01-30 23:37:35
Casa/Salon,1,2024-01-30 23:37:40
Casa/Salon,1,2024-01-30 23:37:45
Casa/Salon,1,2024-01-30 23:37:55
Casa/Salon,1,2024-01-30 23:38:00
Casa/Salon,1,2024-01-30 23:38:20
Casa/Salon,1,2024-01-30 23:38:25
Casa/Salon,1,2024-01-30 23:38:35
Casa/Salon,1,2024-01-30 23:38:40
Casa/Salon,1,2024-01-30 23:38:50
Casa/Salon,1,2024-01-30 23:39:00
Casa/Salon,1,2024-01-30 23:39:05
Casa/Salon,1,2024-01-30 23:39:10
Casa/Salon,1,2024-01-30 23:39:15
Casa/Salon,1,2024-01-30 23:39:20
Casa/Salon,1,2024-01-30 23:39:25
Casa/Salon,1,2024-01-30 23:39:35
Casa/Salon,1,2024-01-30 23:39:40
Casa/Salon,1,2024-01-30 23:39:45
Casa/Salon,1,2024-01-30 23:39:55
Casa/Salon,1,2024-01-30 23:40:00
Casa/Salon,1,2024-01-30 23:40:15
Casa/Salon,1,2024-01-30 23:40:25
Casa/Salon,1,2024-01-30 23:40:35
Casa/Salon,1,2024-01-30 23:40:40
Casa/Salon,1,2024-01-30 23:40:50
Casa/Salon,1,2024-01-30 23:41:05
Casa/Salon,1,2024-01-30 23:41:15
Casa/Salon,1,2024-01-30 23:41:20
Casa/Salon,1,2024-01-30 23:41:25
Casa/Salon,1,2024-01-30 23:41:30
Casa/Salon,1,2024-01-30 23:41:35
Casa/Salon,1,2024-01-30 23:41:40
Casa/Salon,1,2024-01-30 23:41:45
Casa/Salon,1,2024-01-30 23:41:50
Casa/Salon,1,2024-01-30 23:41:55
Casa/Salon,1,2024-01-30 23:42:05
Casa/Salon,1,2024-01-30 23:42:10
Casa/Salon,1,2024-01-30 23:42:15
Casa/Salon,1,2024-01-30 23:42:25
Casa/Salon,1,2024-01-30 23:42:30
Casa/Salon,1,2024-01-30 23:42:35
Casa/Salon,1,2024-01-30 23:42:40
Casa/Salon,1,2024-01-30 23:42:45
Casa/Salon,1,2024-01-30 23:42:50
Casa/Salon,1,2024-01-30 23:43:05
Casa/Salon,1,2024-01-30 23:43:10
Casa/Salon,1,2024-01-30 23:43:20
Casa/Salon,1,2024-01-30 23:43:25
Casa/Salon,1,2024-01-30 23:43:40
Casa/Salon,1,2024-01-30 23:43:45
Casa/Salon,1,2024-01-30 23:43:50
Casa/Salon,1,2024-01-30 23:43:55
Casa/Salon,1,2024-01-30 23:44:05
Casa/Salon,1,2024-01-30 23:44:15
Casa/Salon,1,2024-01-30 23:44:20
Casa/Salon,1,2024-01-30 23:44:30
Casa/Salon,1,2024-01-30 23:44:35
Casa/Salon,1,2024-01-30 23:44:45
Casa/Salon,1,2024-01-30 23:44:50
Casa/Salon,1,2024-01-30 23:44:55
Casa/Salon,1,2024-01-30 23:45:00
Casa/Salon,1,2024-01-30 23:45:05
Casa/Salon,1,2024-01-30 23:45:10
Casa/Salon,1,2024-01-30 23:45:20
Casa/Salon,1,2024-01-30 23:45:30
Casa/Salon,1,2024-01-30 23:45:40
Casa/Salon,1,2024-01-30 23:45:45
Casa/Salon,1,2024-01-30 23:45:50
Casa/Salon,1,2024-01-30 23:46:00
Casa/Salon,1,2024-01-30 23:46:05
Casa/Salon,1,2024-01-30 23:46:15
Casa/Salon,1,2024-01-30 23:46:25
Casa/Salon,1,2024-01-30 23:46:30
Casa/Salon,1,2024-01-30 23:46:35
Casa/Salon,1,2024-01-30 23:46:40
Casa/Salon,1,2024-01-30 23:46:45
Casa/Salon,1,2024-01-30 23:47:00
Casa/Salon,1,2024-01-30 23:47:05
Casa/Salon,1,2024-01-30 23:47:10
Casa/Salon,1,2024-01-30 23:47:20
Casa/Salon,1,2024-01-30 23:47:25
Casa/Salon,1,2024-01-30 23:47:30
Casa/Salon,1,2024-01-30 23:47:40
Casa/Salon,1,2024-01-30 23:47:50
Casa/Salon,1,2024-01-30 23:48:00
Casa/Salon,1,2024-01-30 23:48:05
Casa/Salon,1,2024-01-30 23:48:35
Casa/Salon,1,2024-01-30 23:48:40
Casa/Salon,1,2024-01-30 23:48:45
Casa/Salon,1,2024-01-30 23:48:50
Casa/Salon,1,2024-01-30 23:49:00
Casa/Salon,1,2024-01-30 23:49:05
Casa/Salon,1,2024-01-30 23:49:20
Casa/Salon,1,2024-01-30 23:49:35
Casa/Salon,1,2024-01-30 23:49:40
Casa/Salon,1,2024-01-30 23:49:45
Casa/Salon,1,2024-01-30 23:49:50
Casa/Salon,1,2024-01-30 23:49:55
Casa/Salon,1,2024-01-30 23:50:00
Casa/Salon,1,2024-01-30 23:50:05
Casa/Salon,1,2024-01-30 23:50:15
Casa/Salon,1,2024-01-30 23:50:30
Casa/Salon,1,2024-01-30 23:50:35
Casa/Salon,1,2024-01-30 23:50:40
Casa/Salon,1,2024-01-30 23:50:45
Casa/Salon,1,2024-01-30 23:50:50
Casa/Salon,1,2024-01-30 23:50:55
Casa/Salon,1,2024-01-30 23:51:15
Casa/Salon,1,2024-01-30 23:51:20
Casa/Salon,1,2024-01-30 23:51:25
Casa/Salon,1,2024-01-30 23:51:35
Casa/Salon,1,2024-01-30 23:51:40
Casa/Salon,1,2024-01-30 23:51:45
Casa/Salon,1,2024-01-30 23:51:55
Casa/Salon,1,2024-01-30 23:52:10
Casa/Salon,1,2024-01-30 23:52:30
Casa/Salon,1,2024-01-30 23:52:35
Casa/Salon,1,2024-01-30 23:52:45
Casa/Salon,1,2024-01-30 23:52:50
Casa/Salon,1,2024-01-30 23:52:55
Casa/Salon,1,2024-01-30 23:53:00
Casa/Salon,1,2024-01-30 23:53:05
Casa/Salon,1,2024-01-30 23:53:15
Casa/Salon,1,2024-01-30 23:53:20
Casa/Salon,1,2024-01-30 23:53:25
Casa/Salon,1,2024-01-30 23:53:30
Casa/Salon,1,2024-01-30 23:53:40
Casa/Salon,1,2024-01-30 23:53:45
Casa/Salon,1,2024-01-30 23:53:50
Casa/Salon,1,2024-01-30 23:53:55
Casa/Salon,1,2024-01-30 23:54:00
Casa/Salon,1,2024-01-30 23:54:05
Casa/Salon,1,2024-01-30 23:54:10
Casa/Salon,1,2024-01-30 23:54:15
Casa/Salon,1,2024-01-30 23:54:20
Casa/Salon,1,2024-01-30 23:54:30
Casa/Salon,1,2024-01-30 23:54:40
Casa/Salon,1,2024-01-30 23:54:45
Casa/Salon,1,2024-01-30 23:54:50
Casa/Salon,1,2024-01-30 23:54:55
Casa/Salon,1,2024-01-30 23:55:00
Casa/Salon,1,2024-01-30 23:55:10
Casa/Salon,1,2024-01-30 23:55:35
Casa/Salon,1,2024-01-30 23:55:40
Casa/Salon,1,2024-01-30 23:55:55
Casa/Salon,1,2024-01-30 23:56:05
Casa/Salon,1,2024-01-30 23:56:10
Casa/Salon,1,2024-01-30 23:56:15
Casa/Salon,1,2024-01-30 23:56:20
Casa/Salon,1,2024-01-30 23:56:35
Casa/Salon,1,2024-01-30 23:56:40
Casa/Salon,1,2024-01-30 23:56:45
Casa/Salon,1,2024-01-30 23:56:50
Casa/Salon,1,2024-01-30 23:57:05
Casa/Salon,1,2024-01-30 23:57:10
Casa/Salon,1,2024-01-30 23:57:15
Casa/Salon,1,2024-01-30 23:57:20
Casa/Salon,1,2024-01-30 23:57:25
Casa/Salon,1,2024-01-30 23:57:30
Casa/Salon,1,2024-01-30 23:57:35
Casa/Salon,1,2024-01-30 23:57:55
Casa/Salon,1,2024-01-30 23:58:00
Casa/Salon,1,2024-01-30 23:58:05
Casa/Salon,1,2024-01-30 23:58:10
Casa/Salon,1,2024-01-30 23:58:20
Casa/Salon,1,2024-01-30 23:58:25
Casa/Salon,1,2024-01-30 23:58:30
Casa/Salon,1,2024-01-30 23:58:35
Casa/Salon,1,2024-01-30 23:58:45
Casa/Salon,1,2024-01-30 23:59:15
Casa/Salon,1,2024-01-30 23:59:25
Casa/Salon,1,2024-01-30 23:59:40
Casa/Salon,1,2024-01-30 23:59:45
Casa/Salon,1,2024-01-30 23:59:50
Casa/Salon,1,2024-01-31 03:59:50
Casa/Salon,1,2024-01-31 06:00:00
Casa/Salon,1,2024-01-31 06:00:05
Casa/Salon,1,2024-01-31 06:00:10
Casa/Salon,1,2024-01-31 06:00:15
Casa/Salon,1,2024-01-31 06:00:25
Casa/Salon,1,2024-01-31 06:00:30
Casa/Salon,1,2024-01-31 06:00:35
Casa/Salon,1,2024-01-31 06:00:40
Casa/Salon,1,2024-01-31 06:00:45
Casa/Salon,1,2024-01-31 06:00:50
Casa/Salon,1,2024-01-31 06:00:55
Casa/Salon,1,2024-01-31 06:01:05
Casa/Salon,1,2024-01-31 06:01:15
Casa/Salon,1,2024-01-31 06:01:20
Casa/Salon,1,2024-01-31 06:01:25
Casa/Salon,1,2024-01-31 06:01:30
Casa/Salon,1,2024-01-31 06:01:35
Casa/Salon,1,2024-01-31 06:01:40
Casa/Salon,1,2024-01-31 06:01:45
Casa/Salon,1,2024-01-31 06:01:50
Casa/Salon,1,2024-01-31 06:01:55
Casa/Salon,1,2024-01-31 06:02:00
Casa/Salon,1,2024-01-31 06:02:05
Casa/Salon,1,2024-01-31 06:02:15
Casa/Salon,1,2024-01-31 06:02:20
Casa/Salon,1,2024-01-31 06:02:25
Casa/Salon,1,2024-01-31 06:02:35
Casa/Salon,1,2024-01-31 06:02:50
Casa/Salon,1,2024-01-31 06:03:05
Casa/Salon,1,2024-01-31 06:03:15
Casa/Salon,1,2024-01-31 06:03:25
Casa/Salon,1,2024-01-31 06:03:35
Casa/Salon,1,2024-01-31 06:03:45
Casa/Salon,1,2024-01-31 06:03:55
Casa/Salon,1,2024-01-31 06:04:00
Casa/Salon,1,2024-01-31 06:04:05
Casa/Salon,1,2024-01-31 06:04:10
Casa/Salon,1,2024-01-31 06:04:20
Casa/Salon,1,2024-01-31 06:04:25
Casa/Salon,1,2024-01-31 06:04:30
Casa/Salon,1,2024-01-31 06:04:35
Casa/Salon,1,2024-01-31 06:04:40
Casa/Salon,1,2024-01-31 06:04:45
Casa/Salon,1,2024-01-31 06:04:50
Casa/Salon,1,2024-01-31 06:04:55
Casa/Salon,1,2024-01-31 06:05:05
Casa/Salon,1,2024-01-31 06:05:10
Casa/Salon,1,2024-01-31 06:05:15
Casa/Salon,1,2024-01-31 06:05:20
Casa/Salon,1,2024-01-31 06:05:25
Casa/Salon,1,2024-01-31 06:05:35
Casa/Salon,1,2024-01-31 06:05:45
Casa/Salon,1,2024-01-31 06:05:50
Casa/Salon,1,2024-01-31 06:06:05
Casa/Salon,1,2024-01-31 06:06:10
Casa/Salon,1,2024-01-31 06:06:15
Casa/Salon,1,2024-01-31 06:06:20
Casa/Salon,1,2024-01-31 06:06:35
Casa/Salon,1,2024-01-31 06:06:40
Casa/Salon,1,2024-01-31 06:06:55
Casa/Salon,1,2024-01-31 06:07:05
Casa/Salon,1,2024-01-31 06:07:10
Casa/Salon,1,2024-01-31 06:07:15
Casa/Salon,1,2024-01-31 06:07:20
Casa/Salon,1,2024-01-31 06:07:25
Casa/Salon,1,2024-01-31 06:07:30
